,Date,Team,Name,Injury
3160,01/30/2023,SAC,KZ Okpala,DNP - Coach's Decision
3161,01/30/2023,MIN,Bryn Forbes,DNP - Coach's Decision
3162,01/30/2023,MIN,Luka Garza,DNP - Coach's Decision
3163,01/30/2023,MIN,Nathan Knight,DNP - Coach's Decision
3164,01/30/2023,MIN,Josh Minott,DNP - Coach's Decision
3165,01/30/2023,MIN,Wendell Moore Jr.,DNP - Coach's Decision
3166,01/30/2023,WAS,Will Barton,DNP - Coach's Decision
3167,01/30/2023,TOR,Dalano Banton,DNP - Coach's Decision
3168,01/30/2023,TOR,Khem Birch,DNP - Coach's Decision
3169,01/30/2023,TOR,Jeff Dowtin Jr.,DNP - Coach's Decision
3170,01/30/2023,TOR,Ron Harper Jr.,DNP - Coach's Decision
3171,01/30/2023,PHX,Duane Washington Jr.,DNP - Coach's Decision
3172,01/30/2023,GSW,Patrick Baldwin Jr.,DNP - Coach's Decision
3173,01/30/2023,GSW,JaMychal Green,DNP - Coach's Decision
3174,01/30/2023,GSW,Moses Moody,DNP - Coach's Decision
3175,01/30/2023,GSW,James Wiseman,DNP - Coach's Decision
3176,01/30/2023,DET,Hamidou Diallo,DNP - Injury/Illness - Illness; Non-Covid
3177,01/30/2023,DET,Rodney McGruder,DNP - Coach's Decision
3178,01/30/2023,DET,Nerlens Noel,DNP - Coach's Decision
3179,01/30/2023,DAL,Frank Ntilikina,DNP - Coach's Decision
3180,01/30/2023,DAL,Theo Pinson,DNP - Coach's Decision
3181,01/30/2023,DAL,McKinley Wright IV,DNP - Coach's Decision
3182,01/31/2023,CHA,Bryce McGowens,DNP - Coach's Decision
3183,01/31/2023,CHA,Kelly Oubre Jr.,DNP - Injury/Illness - Left Hand; Surgery
3184,01/31/2023,CHA,Nick Richards,DNP - Coach's Decision
3185,01/31/2023,MIL,Thanasis Antetokounmpo,DNP - Coach's Decision
3186,01/31/2023,MIL,MarJon Beauchamp,DNP - Coach's Decision
3187,01/31/2023,MIL,George Hill,DNP - Coach's Decision
3188,01/31/2023,MIL,Sandro Mamukelashvili,DNP - Coach's Decision
3189,01/31/2023,NOP,Jaxson Hayes,DNP - Coach's Decision
3190,01/31/2023,NOP,Kira Lewis Jr.,DNP - Coach's Decision
3191,01/31/2023,NOP,Garrett Temple,DNP - Coach's Decision
3192,01/31/2023,DEN,Vlatko Cancar,DNP - Coach's Decision
3193,01/31/2023,DEN,DeAndre Jordan,DNP - Coach's Decision
3194,01/31/2023,DEN,Davon Reed,DNP - Coach's Decision
3195,01/31/2023,DEN,Ish Smith,DNP - Coach's Decision
3196,01/31/2023,DEN,Peyton Watson,DNP - Coach's Decision
3197,01/31/2023,LAL,Wenyen Gabriel,DNP - Coach's Decision
3198,01/31/2023,LAL,Damian Jones,DNP - Coach's Decision
3199,01/31/2023,LAL,Juan Toscano-Anderson,DNP - Coach's Decision
3200,01/31/2023,NYK,Ryan Arcidiacono,DNP - Coach's Decision
3201,01/31/2023,NYK,Evan Fournier,DNP - Coach's Decision
3202,01/31/2023,NYK,Svi Mykhailiuk,DNP - Coach's Decision
3203,01/31/2023,NYK,Cam Reddish,DNP - Coach's Decision
3204,01/31/2023,NYK,Derrick Rose,DNP - Coach's Decision
3205,01/31/2023,MIA,Dewayne Dedmon,DNP - Coach's Decision
3206,01/31/2023,MIA,Udonis Haslem,DNP - Coach's Decision
3207,01/31/2023,MIA,Haywood Highsmith,DNP - Coach's Decision
3208,01/31/2023,CLE,Robin Lopez,DNP - Coach's Decision
3209,01/31/2023,CLE,Kevin Love,DNP - Coach's Decision
3210,01/31/2023,CLE,Raul Neto,DNP - Coach's Decision
3211,01/31/2023,CLE,Lamar Stevens,DNP - Coach's Decision
3212,01/31/2023,LAC,Brandon Boston Jr.,DNP - Coach's Decision
3213,01/31/2023,LAC,Amir Coffey,DNP - Coach's Decision
3214,01/31/2023,LAC,Moussa Diabate,DNP - Coach's Decision
3215,01/31/2023,LAC,Jason Preston,DNP - Coach's Decision
3216,01/31/2023,CHI,Tony Bradley,DNP - Coach's Decision
3217,01/31/2023,CHI,Malcolm Hill,DNP - Coach's Decision
3218,01/31/2023,CHI,Carlik Jones,DNP - Coach's Decision
3219,01/31/2023,CHI,Marko Simonovic,DNP - Coach's Decision
3220,01/31/2023,CHI,Dalen Terry,DNP - Coach's Decision
3221,02/01/2023,TOR,Khem Birch,DNP - Coach's Decision
3222,02/01/2023,TOR,Juancho Hernangomez,DNP - Coach's Decision
3223,02/01/2023,UTA,Nickeil Alexander-Walker,DNP - Coach's Decision
3224,02/01/2023,UTA,Udoka Azubuike,DNP - Coach's Decision
3225,02/01/2023,UTA,Leandro Bolmaro,DNP - Coach's Decision
3226,02/01/2023,UTA,Talen Horton-Tucker,DNP - Coach's Decision
3227,02/01/2023,POR,John Butler Jr.,DNP - Coach's Decision
3228,02/01/2023,POR,Keon Johnson,DNP - Coach's Decision
3229,02/01/2023,MEM,Kennedy Chandler,DNP - Coach's Decision
3230,02/01/2023,MEM,Jake LaRavia,DNP - Coach's Decision
3231,02/01/2023,MEM,Kenneth Lofton Jr.,DNP - Coach's Decision
3232,02/01/2023,MEM,David Roddy,DNP - Coach's Decision
3233,02/01/2023,SAC,Deonte Burton,DNP - Coach's Decision
3234,02/01/2023,SAC,Matthew Dellavedova,DNP - Coach's Decision
3235,02/01/2023,SAC,Richaun Holmes,DNP - Coach's Decision
3236,02/01/2023,SAC,Alex Len,DNP - Coach's Decision
3237,02/01/2023,SAC,KZ Okpala,DNP - Coach's Decision
3238,02/01/2023,HOU,Usman Garuba,DNP - Coach's Decision
3239,02/01/2023,HOU,Boban Marjanovic,DNP - Coach's Decision
3240,02/01/2023,HOU,TyTy Washington Jr.,DNP - Coach's Decision
3241,02/01/2023,GSW,Patrick Baldwin Jr.,DNP - Coach's Decision
3242,02/01/2023,GSW,JaMychal Green,DNP - Coach's Decision
3243,02/01/2023,GSW,Moses Moody,DNP - Coach's Decision
3244,02/01/2023,GSW,James Wiseman,DNP - Coach's Decision
3245,02/01/2023,MIN,Nathan Knight,DNP - Coach's Decision
3246,02/01/2023,MIN,Josh Minott,DNP - Coach's Decision
3247,02/01/2023,MIN,Wendell Moore Jr.,DNP - Coach's Decision
3248,02/01/2023,MIN,Matt Ryan,DNP - Coach's Decision
3249,02/01/2023,ORL,Mo Bamba,DNP - Coach's Decision
3250,02/01/2023,ORL,R.J. Hampton,DNP - Coach's Decision
3251,02/01/2023,ORL,Caleb Houstan,DNP - Coach's Decision
3252,02/01/2023,ORL,Terrence Ross,DNP - Coach's Decision
3253,02/01/2023,PHI,Danuel House Jr.,DNP - Coach's Decision
3254,02/01/2023,PHI,Furkan Korkmaz,DNP - Coach's Decision
3255,02/02/2023,LAC,Brandon Boston Jr.,DNP - Coach's Decision
3256,02/02/2023,LAC,Moses Brown,DNP - Coach's Decision
3257,02/02/2023,LAC,Amir Coffey,DNP - Coach's Decision
3258,02/02/2023,LAC,Moussa Diabate,DNP - Coach's Decision
3259,02/02/2023,LAC,Luke Kennard,DNP - Coach's Decision
3260,02/02/2023,LAC,Jason Preston,DNP - Coach's Decision
3261,02/02/2023,MIL,Thanasis Antetokounmpo,DNP - Coach's Decision
3262,02/02/2023,MIL,MarJon Beauchamp,DNP - Coach's Decision
3263,02/02/2023,MIL,Sandro Mamukelashvili,DNP - Coach's Decision
3264,02/02/2023,MIL,Jordan Nwora,DNP - Coach's Decision
3265,02/02/2023,LAL,Max Christie,DNP - Coach's Decision
3266,02/02/2023,LAL,Wenyen Gabriel,DNP - Coach's Decision
3267,02/02/2023,LAL,Damian Jones,DNP - Coach's Decision
3268,02/02/2023,LAL,Juan Toscano-Anderson,DNP - Coach's Decision
3269,02/02/2023,IND,Goga Bitadze,DNP - Coach's Decision
3270,02/02/2023,IND,James Johnson,DNP - Coach's Decision
3271,02/02/2023,IND,Jalen Smith,DNP - Coach's Decision
3272,02/02/2023,IND,Terry Taylor,DNP - Coach's Decision
3273,02/02/2023,CLE,Robin Lopez,DNP - Coach's Decision
3274,02/02/2023,CLE,Kevin Love,DNP - Coach's Decision
3275,02/02/2023,GSW,Patrick Baldwin Jr.,DNP - Coach's Decision
3276,02/02/2023,GSW,Draymond Green,DNP - Injury/Illness - Right Calf; Tightness
3277,02/02/2023,DEN,Bones Hyland,DNP - Coach's Decision
3278,02/02/2023,DEN,DeAndre Jordan,DNP - Coach's Decision
3279,02/02/2023,NOP,Devonte' Graham,DNP - Coach's Decision
3280,02/02/2023,NOP,Jaxson Hayes,DNP - Coach's Decision
3281,02/02/2023,NOP,Willy Hernangomez,DNP - Coach's Decision
3282,02/02/2023,NOP,Garrett Temple,DNP - Coach's Decision
3283,02/02/2023,DAL,JaVale McGee,DNP - Coach's Decision
3284,02/02/2023,DAL,Theo Pinson,DNP - Coach's Decision
3285,02/02/2023,DAL,Chris Silva,DNP - Coach's Decision
3286,02/02/2023,DAL,McKinley Wright IV,DNP - Coach's Decision
3287,02/02/2023,MIA,Dewayne Dedmon,DNP - Coach's Decision
3288,02/02/2023,NYK,Svi Mykhailiuk,DNP - Coach's Decision
3289,02/02/2023,NYK,Cam Reddish,DNP - Coach's Decision
3290,02/02/2023,NYK,Derrick Rose,DNP - Coach's Decision
3291,02/02/2023,CHA,Bryce McGowens,DNP - Coach's Decision
3292,02/02/2023,CHA,Nick Richards,DNP - Coach's Decision
3293,02/02/2023,CHI,Tony Bradley,DNP - Coach's Decision
3294,02/02/2023,CHI,Dalen Terry,DNP - Coach's Decision
3295,02/03/2023,CHA,Bryce McGowens,DNP - Coach's Decision
3296,02/03/2023,DET,Kevin Knox II,DNP - Coach's Decision
3297,02/03/2023,DET,Rodney McGruder,DNP - Coach's Decision
3298,02/03/2023,DET,Nerlens Noel,DNP - Coach's Decision
3299,02/03/2023,ATL,Trent Forrest,DNP - Coach's Decision
3300,02/03/2023,ATL,Aaron Holiday,DNP - Coach's Decision
3301,02/03/2023,ATL,Justin Holiday,DNP - Coach's Decision
3302,02/03/2023,ATL,Frank Kaminsky,DNP - Coach's Decision
3303,02/03/2023,ATL,Vit Krejci,DNP - Coach's Decision
3304,02/03/2023,UTA,Udoka Azubuike,DNP - Coach's Decision
3305,02/03/2023,UTA,Leandro Bolmaro,DNP - Coach's Decision
3306,02/03/2023,UTA,Simone Fontecchio,DNP - Coach's Decision
3307,02/03/2023,UTA,Talen Horton-Tucker,DNP - Coach's Decision
3308,02/03/2023,POR,John Butler Jr.,DNP - Coach's Decision
3309,02/03/2023,POR,Keon Johnson,DNP - Coach's Decision
3310,02/03/2023,WAS,Will Barton,DNP - Coach's Decision
3311,02/03/2023,WAS,Taj Gibson,DNP - Coach's Decision
3312,02/03/2023,WAS,Jordan Goodwin,DNP - Coach's Decision
3313,02/03/2023,ORL,R.J. Hampton,DNP - Coach's Decision
3314,02/03/2023,ORL,Caleb Houstan,DNP - Coach's Decision
3315,02/03/2023,ORL,Terrence Ross,DNP - Coach's Decision
3316,02/03/2023,MIN,Josh Minott,DNP - Coach's Decision
3317,02/03/2023,MIN,Wendell Moore Jr.,DNP - Coach's Decision
3318,02/03/2023,PHX,Bismack Biyombo,DNP - Coach's Decision
3319,02/03/2023,PHX,Josh Okogie,DNP - Coach's Decision
3320,02/03/2023,BOS,Blake Griffin,DNP - Coach's Decision
3321,02/03/2023,TOR,Khem Birch,DNP - Coach's Decision
3322,02/03/2023,TOR,Thaddeus Young,DNP - Coach's Decision
3323,02/03/2023,HOU,Usman Garuba,DNP - Coach's Decision
3324,02/03/2023,HOU,Boban Marjanovic,DNP - Coach's Decision
3325,02/03/2023,SAC,Deonte Burton,DNP - Coach's Decision
3326,02/03/2023,SAC,Keon Ellis,DNP - Coach's Decision
3327,02/03/2023,SAC,Richaun Holmes,DNP - Coach's Decision
3328,02/03/2023,SAC,Alex Len,DNP - Coach's Decision
3329,02/03/2023,IND,Goga Bitadze,DNP - Coach's Decision
3330,02/03/2023,IND,Chris Duarte,DNP - Coach's Decision
3331,02/03/2023,IND,Isaiah Jackson,DNP - Coach's Decision
3332,02/03/2023,IND,James Johnson,DNP - Coach's Decision
3333,02/03/2023,IND,Jalen Smith,DNP - Coach's Decision
3334,02/03/2023,IND,Terry Taylor,DNP - Coach's Decision
3335,02/04/2023,MIA,Udonis Haslem,DNP - Coach's Decision
3336,02/04/2023,MIL,Thanasis Antetokounmpo,DNP - Coach's Decision
3337,02/04/2023,MIL,MarJon Beauchamp,DNP - Coach's Decision
3338,02/04/2023,MIL,George Hill,DNP - Coach's Decision
3339,02/04/2023,MIL,Sandro Mamukelashvili,DNP - Coach's Decision
3340,02/04/2023,MIL,Jordan Nwora,DNP - Coach's Decision
3341,02/04/2023,POR,John Butler Jr.,DNP - Coach's Decision
3342,02/04/2023,POR,Keon Johnson,DNP - Coach's Decision
3343,02/04/2023,POR,Jabari Walker,DNP - Coach's Decision
3344,02/04/2023,CHI,Tony Bradley,DNP - Coach's Decision
3345,02/04/2023,PHX,Bismack Biyombo,DNP - Coach's Decision
3346,02/04/2023,PHX,Josh Okogie,DNP - Coach's Decision
3347,02/04/2023,DET,Rodney McGruder,DNP - Coach's Decision
3348,02/04/2023,DET,Nerlens Noel,DNP - Coach's Decision
3349,02/04/2023,LAC,Brandon Boston Jr.,DNP - Coach's Decision
3350,02/04/2023,LAC,Amir Coffey,DNP - Coach's Decision
3351,02/04/2023,LAC,Robert Covington,DNP - Coach's Decision
3352,02/04/2023,LAC,Moussa Diabate,DNP - Coach's Decision
3353,02/04/2023,LAC,Luke Kennard,DNP - Coach's Decision
3354,02/04/2023,LAC,Jason Preston,DNP - Coach's Decision
3355,02/04/2023,NYK,Ryan Arcidiacono,DNP - Coach's Decision
3356,02/04/2023,NYK,Evan Fournier,DNP - Coach's Decision
3357,02/04/2023,NYK,Svi Mykhailiuk,DNP - Coach's Decision
3358,02/04/2023,NYK,Cam Reddish,DNP - Coach's Decision
3359,02/04/2023,NYK,Derrick Rose,DNP - Coach's Decision
3360,02/04/2023,WAS,Will Barton,DNP - Coach's Decision
3361,02/04/2023,LAL,Max Christie,DNP - Coach's Decision
3362,02/04/2023,LAL,Damian Jones,DNP - Coach's Decision
3363,02/04/2023,LAL,Juan Toscano-Anderson,DNP - Coach's Decision
3364,02/04/2023,NOP,Devonte' Graham,DNP - Coach's Decision
3365,02/04/2023,NOP,Jaxson Hayes,DNP - Coach's Decision
3366,02/04/2023,NOP,Garrett Temple,DNP - Coach's Decision
3367,02/04/2023,ATL,Justin Holiday,DNP - Coach's Decision
3368,02/04/2023,DEN,Jeff Green,DNP - Coach's Decision
3369,02/04/2023,DEN,Bones Hyland,DNP - Coach's Decision
3370,02/04/2023,DEN,DeAndre Jordan,DNP - Coach's Decision
3371,02/04/2023,DAL,JaVale McGee,DNP - Coach's Decision
3372,02/04/2023,DAL,Chris Silva,DNP - Coach's Decision
3373,02/04/2023,GSW,Patrick Baldwin Jr.,DNP - Coach's Decision
3374,02/04/2023,GSW,Moses Moody,DNP - Coach's Decision
3375,02/04/2023,GSW,James Wiseman,DNP - Coach's Decision
3376,02/04/2023,HOU,Garrison Mathews,DNP - Coach's Decision
3377,02/05/2023,PHI,Danuel House Jr.,DNP - Coach's Decision
3378,02/05/2023,PHI,Furkan Korkmaz,DNP - Coach's Decision
3379,02/05/2023,NYK,Ryan Arcidiacono,DNP - Coach's Decision
3380,02/05/2023,NYK,Svi Mykhailiuk,DNP - Coach's Decision
3381,02/05/2023,NYK,Cam Reddish,DNP - Coach's Decision
3382,02/05/2023,NYK,Derrick Rose,DNP - Coach's Decision
3383,02/05/2023,SAC,Alex Len,DNP - Coach's Decision
3384,02/05/2023,DEN,Bones Hyland,DNP - Coach's Decision
3385,02/05/2023,DEN,Jack White,DNP - Coach's Decision
3386,02/05/2023,MIN,Bryn Forbes,DNP - Coach's Decision
3387,02/05/2023,TOR,Dalano Banton,DNP - Coach's Decision
3388,02/05/2023,TOR,Khem Birch,DNP - Coach's Decision
3389,02/05/2023,TOR,Juancho Hernangomez,DNP - Coach's Decision
3390,02/05/2023,TOR,Christian Koloko,DNP - Coach's Decision
3391,02/05/2023,MEM,Kennedy Chandler,DNP - Coach's Decision
3392,02/05/2023,MEM,Jake LaRavia,DNP - Coach's Decision
3393,02/05/2023,MEM,Kenneth Lofton Jr.,DNP - Coach's Decision
3394,02/05/2023,MEM,Vince Williams Jr.,DNP - Coach's Decision
3395,02/05/2023,ORL,Mo Bamba,DNP - League Suspension
3396,02/05/2023,ORL,Kevon Harris,DNP - Coach's Decision
3397,02/05/2023,ORL,Terrence Ross,DNP - Coach's Decision
3398,02/05/2023,ORL,Admiral Schofield,DNP - Coach's Decision
3399,02/05/2023,ORL,Jalen Suggs,DNP - League Suspension
3400,02/05/2023,CHA,Bryce McGowens,DNP - Coach's Decision
3401,02/05/2023,CHA,Nick Richards,DNP - Coach's Decision
3402,02/05/2023,CLE,Kevin Love,DNP - Coach's Decision
3403,02/05/2023,IND,Goga Bitadze,DNP - Coach's Decision
3404,02/05/2023,IND,James Johnson,DNP - Coach's Decision
3405,02/06/2023,SAC,Richaun Holmes,DNP - Coach's Decision
3406,02/06/2023,HOU,Trevor Hudgins,DNP - Coach's Decision
3407,02/06/2023,HOU,Boban Marjanovic,DNP - Coach's Decision
3408,02/06/2023,HOU,Daishen Nix,DNP - Coach's Decision
3409,02/06/2023,BOS,Justin Jackson,DNP - Coach's Decision
3410,02/06/2023,BOS,Mfiondu Kabengele,DNP - Coach's Decision
3411,02/06/2023,DET,Cory Joseph,DNP - Coach's Decision
3412,02/06/2023,DET,Kevin Knox II,DNP - Coach's Decision
3413,02/06/2023,DET,Rodney McGruder,DNP - Coach's Decision
3414,02/06/2023,DET,Nerlens Noel,DNP - Coach's Decision
3415,02/06/2023,UTA,Nickeil Alexander-Walker,DNP - Coach's Decision
3416,02/06/2023,UTA,Leandro Bolmaro,DNP - Coach's Decision
3417,02/06/2023,UTA,Simone Fontecchio,DNP - Coach's Decision
3418,02/06/2023,UTA,Talen Horton-Tucker,DNP - Coach's Decision
3419,02/06/2023,LAC,Brandon Boston Jr.,DNP - Coach's Decision
3420,02/06/2023,LAC,Amir Coffey,DNP - Coach's Decision
3421,02/06/2023,LAC,Robert Covington,DNP - Coach's Decision
3422,02/06/2023,LAC,Moussa Diabate,DNP - Coach's Decision
3423,02/06/2023,LAC,Jason Preston,DNP - Coach's Decision
3424,02/06/2023,BKN,David Duke Jr.,DNP - Coach's Decision
3425,02/06/2023,CLE,Kevin Love,DNP - Coach's Decision
3426,02/06/2023,WAS,Bradley Beal,DNP - Injury/Illness - Left Foot; Left foot soreness
3427,02/06/2023,MIL,George Hill,DNP - Coach's Decision
3428,02/06/2023,MIL,Jordan Nwora,DNP - Coach's Decision
3429,02/07/2023,PHX,Bismack Biyombo,DNP - Coach's Decision
3430,02/07/2023,PHX,Josh Okogie,DNP - Coach's Decision
3431,02/07/2023,MIN,Austin Rivers,DNP - League Suspension
3432,02/07/2023,DEN,Bones Hyland,DNP - Coach's Decision
3433,02/07/2023,DEN,DeAndre Jordan,DNP - Coach's Decision
3434,02/07/2023,NYK,Ryan Arcidiacono,DNP - Coach's Decision
3435,02/07/2023,NYK,Evan Fournier,DNP - Coach's Decision
3436,02/07/2023,NYK,Svi Mykhailiuk,DNP - Coach's Decision
3437,02/07/2023,NYK,Cam Reddish,DNP - Coach's Decision
3438,02/07/2023,NYK,Derrick Rose,DNP - Coach's Decision
3439,02/07/2023,ORL,Mo Bamba,DNP - League Suspension
3440,02/07/2023,ORL,R.J. Hampton,DNP - Coach's Decision
3441,02/07/2023,ORL,Caleb Houstan,DNP - Coach's Decision
3442,02/07/2023,ORL,Terrence Ross,DNP - Coach's Decision
3443,02/07/2023,ATL,Aaron Holiday,DNP - Coach's Decision
3444,02/07/2023,ATL,Justin Holiday,DNP - Coach's Decision
3445,02/07/2023,ATL,Frank Kaminsky,DNP - Coach's Decision
3446,02/07/2023,ATL,Vit Krejci,DNP - Coach's Decision
3447,02/07/2023,NOP,Devonte' Graham,DNP - Coach's Decision
3448,02/07/2023,NOP,Jaxson Hayes,DNP - Coach's Decision
3449,02/07/2023,NOP,Willy Hernangomez,DNP - Coach's Decision
3450,02/07/2023,NOP,Garrett Temple,DNP - Coach's Decision
3451,02/07/2023,OKC,Darius Bazley,DNP - Coach's Decision
3452,02/07/2023,OKC,Eugene Omoruyi,DNP - Coach's Decision
3453,02/07/2023,OKC,Lindy Waters III,DNP - Coach's Decision
3454,02/07/2023,LAL,Max Christie,DNP - Coach's Decision
3455,02/07/2023,LAL,Wenyen Gabriel,DNP - Coach's Decision
3456,02/07/2023,LAL,Damian Jones,DNP - Coach's Decision
3457,02/07/2023,LAL,Juan Toscano-Anderson,DNP - Coach's Decision
3458,02/07/2023,CHI,Tony Bradley,DNP - Coach's Decision
3459,02/07/2023,CHI,Dalen Terry,DNP - Coach's Decision
3460,02/07/2023,MEM,David Roddy,DNP - Coach's Decision
3461,02/07/2023,MEM,Vince Williams Jr.,DNP - Coach's Decision
3462,02/08/2023,TOR,Dalano Banton,DNP - Coach's Decision
3463,02/08/2023,TOR,Khem Birch,DNP - Coach's Decision
3464,02/08/2023,TOR,Jeff Dowtin Jr.,DNP - Coach's Decision
3465,02/08/2023,TOR,Ron Harper Jr.,DNP - Coach's Decision
3466,02/08/2023,SAC,Matthew Dellavedova,DNP - Coach's Decision
3467,02/08/2023,SAC,Kessler Edwards,DNP - Coach's Decision
3468,02/08/2023,SAC,Keon Ellis,DNP - Coach's Decision
3469,02/08/2023,SAC,Richaun Holmes,DNP - Coach's Decision
3470,02/08/2023,SAC,Alex Len,DNP - Coach's Decision
3471,02/08/2023,HOU,Darius Days,DNP - Coach's Decision
3472,02/08/2023,HOU,Usman Garuba,DNP - Coach's Decision
3473,02/08/2023,HOU,Boban Marjanovic,DNP - Coach's Decision
3474,02/08/2023,HOU,Daishen Nix,DNP - Coach's Decision
3475,02/08/2023,HOU,TyTy Washington Jr.,DNP - Coach's Decision
3476,02/08/2023,IND,Goga Bitadze,DNP - Coach's Decision
3477,02/08/2023,IND,Oshae Brissett,DNP - Coach's Decision
3478,02/08/2023,IND,Isaiah Jackson,DNP - Coach's Decision
3479,02/08/2023,IND,James Johnson,DNP - Coach's Decision
3480,02/08/2023,IND,Jalen Smith,DNP - Coach's Decision
3481,02/08/2023,IND,Terry Taylor,DNP - Coach's Decision
3482,02/08/2023,MIA,Jamaree Bouyea,DNP - Coach's Decision
3483,02/08/2023,MIA,Jamal Cain,DNP - Coach's Decision
3484,02/08/2023,MIA,Udonis Haslem,DNP - Coach's Decision
3485,02/08/2023,MIN,Rudy Gobert,DNP - Injury/Illness - Right Groin; Soreness
3486,02/08/2023,MIN,Austin Rivers,DNP - League Suspension
3487,02/08/2023,CHA,Bryce McGowens,DNP - Coach's Decision
3488,02/08/2023,CHA,Nick Richards,DNP - Coach's Decision
3489,02/08/2023,WAS,Johnny Davis,DNP - Coach's Decision
3490,02/08/2023,DAL,A.J. Lawson,DNP - Coach's Decision
3491,02/08/2023,DAL,Markieff Morris,DNP - Coach's Decision
3492,02/08/2023,DAL,Frank Ntilikina,DNP - Coach's Decision
3493,02/08/2023,DAL,Chris Silva,DNP - Coach's Decision
3494,02/08/2023,LAC,Brandon Boston Jr.,DNP - Coach's Decision
3495,02/08/2023,LAC,Amir Coffey,DNP - Coach's Decision
3496,02/08/2023,LAC,Jason Preston,DNP - Coach's Decision
3497,02/08/2023,PHI,Danuel House Jr.,DNP - Coach's Decision
3498,02/08/2023,PHI,Furkan Korkmaz,DNP - Coach's Decision
3499,02/08/2023,PHI,Paul Reed,DNP - Coach's Decision
3500,02/08/2023,BOS,Justin Jackson,DNP - Coach's Decision
3501,02/08/2023,BOS,Mfiondu Kabengele,DNP - Coach's Decision
3502,02/08/2023,DET,Buddy Boeheim,DNP - Coach's Decision
3503,02/08/2023,DET,Rodney McGruder,DNP - Coach's Decision
3504,02/08/2023,DET,Jared Rhoden,DNP - Coach's Decision
3505,02/08/2023,CLE,Mamadi Diakite,DNP - Coach's Decision
3506,02/08/2023,CLE,Kevin Love,DNP - Coach's Decision
3507,02/08/2023,GSW,Moses Moody,DNP - Coach's Decision
3508,02/08/2023,GSW,James Wiseman,DNP - Coach's Decision
3509,02/08/2023,POR,Greg Brown III,DNP - Coach's Decision
3510,02/08/2023,POR,John Butler Jr.,DNP - Coach's Decision
3511,02/09/2023,DEN,DeAndre Jordan,DNP - Coach's Decision
3512,02/09/2023,DEN,Peyton Watson,DNP - Coach's Decision
3513,02/09/2023,DEN,Jack White,DNP - Coach's Decision
3514,02/09/2023,ORL,Mo Bamba,DNP - League Suspension - Trade Pending
3515,02/09/2023,ORL,R.J. Hampton,DNP - Coach's Decision
3516,02/09/2023,ORL,Terrence Ross,DNP - Coach's Decision
3517,02/09/2023,ORL,Admiral Schofield,DNP - Coach's Decision
3518,02/09/2023,CHI,Tony Bradley,DNP - Coach's Decision
3519,02/09/2023,CHI,Malcolm Hill,DNP - Coach's Decision
3520,02/09/2023,CHI,Dalen Terry,DNP - Coach's Decision
3521,02/09/2023,BKN,David Duke Jr.,DNP - Coach's Decision
3522,02/09/2023,BKN,Dru Smith,DNP - Coach's Decision
3523,02/09/2023,BKN,Edmond Sumner,DNP - Coach's Decision
3524,02/09/2023,MIL,Thanasis Antetokounmpo,DNP - Coach's Decision
3525,02/09/2023,MIL,AJ Green,DNP - Coach's Decision
3526,02/09/2023,ATL,Trent Forrest,DNP - Coach's Decision
3527,02/09/2023,ATL,Vit Krejci,DNP - Coach's Decision
3528,02/10/2023,CLE,Kevin Love,DNP - Coach's Decision
3529,02/10/2023,NOP,Willy Hernangomez,DNP - Coach's Decision
3530,02/10/2023,UTA,Leandro Bolmaro,DNP - Coach's Decision
3531,02/10/2023,TOR,Dalano Banton,DNP - Coach's Decision
3532,02/10/2023,TOR,Jeff Dowtin Jr.,DNP - Coach's Decision
3533,02/10/2023,TOR,Ron Harper Jr.,DNP - Coach's Decision
3534,02/10/2023,TOR,Juancho Hernangomez,DNP - Coach's Decision
3535,02/10/2023,TOR,Christian Koloko,DNP - Coach's Decision
3536,02/10/2023,MEM,Vince Williams Jr.,DNP - Coach's Decision
3537,02/10/2023,POR,Ryan Arcidiacono,DNP - Coach's Decision
3538,02/10/2023,POR,John Butler Jr.,DNP - Coach's Decision
3539,02/10/2023,HOU,Darius Days,DNP - Coach's Decision
