,Date,Team,Name,Injury
4438,01/03/2023,BOS,Danilo Gallinari,Injury/Illness - Left Knee; ACL Repair
4439,01/03/2023,BOS,Mfiondu Kabengele,G League - Two-Way
4440,01/03/2023,BOS,Robert Williams III,Injury/Illness - Left Knee; Injury Management
4441,01/03/2023,OKC,Ousmane Dieng,"Injury/Illness - Right Wrist; Small, non-displaced fracture"
4442,01/03/2023,OKC,Shai Gilgeous-Alexander,Injury/Illness - N/a; Non-COVID illness
4443,01/03/2023,OKC,Chet Holmgren,Injury/Illness - Right Foot; Surgery
4444,01/03/2023,OKC,Eugene Omoruyi,G League - Two-Way
4445,01/03/2023,OKC,Aleksej Pokusevski,Injury/Illness - Left Tibial Plateau; Non-displaced fracture
4446,01/03/2023,OKC,Jeremiah Robinson-Earl,Injury/Illness - Right Ankle; Sprain
4447,01/03/2023,OKC,Lindy Waters III,G League - Two-Way
4448,01/03/2023,MIL,George Hill,Injury/Illness - Non-covid; Illness
4449,01/03/2023,MIL,Khris Middleton,Injury/Illness - Right Knee; Soreness
4450,01/03/2023,WAS,Johnny Davis,G League - On Assignment
4451,01/03/2023,WAS,Devon Dotson,G League - Two-Way
4452,01/03/2023,WAS,Taj Gibson,Injury/Illness - Left Groin; Left groin soreness
4453,01/03/2023,WAS,Isaiah Todd,G League - On Assignment
4454,01/03/2023,UTA,Johnny Juzang,G League - Two-Way
4455,01/03/2023,UTA,Micah Potter,G League - Two-Way
4456,01/03/2023,UTA,Collin Sexton,Injury/Illness - Right Hamstring; Injury maintenance
4457,01/04/2023,IND,Kendall Brown,Injury/Illness - Right Tibia; Stress Reaction
4458,01/04/2023,IND,Isaiah Jackson,G League - On Assignment
4459,01/04/2023,IND,Trevelin Queen,G League - Two-Way
4460,01/04/2023,IND,Daniel Theis,Injury/Illness - Right Knee; Surgery
4461,01/04/2023,PHI,Julian Champagnie,G League - Two-Way
4462,01/04/2023,PHI,Joel Embiid,Injury/Illness - Left Foot; Soreness
4463,01/04/2023,PHI,Louis King,G League - Two-Way
4464,01/04/2023,CHA,Gordon Hayward,Injury/Illness - Left Hamstring; Soreness
4465,01/04/2023,CHA,Kelly Oubre Jr.,Injury/Illness - Left Hand; Torn Ligament
4466,01/04/2023,MEM,Brandon Clarke,Injury/Illness - Left Hip; Soreness
4467,01/04/2023,MEM,Danny Green,Injury/Illness - Left Knee; Surgery Recovery
4468,01/04/2023,MEM,Jake LaRavia,G League - On Assignment
4469,01/04/2023,MEM,Kenneth Lofton Jr.,G League - Two-Way
4470,01/04/2023,OKC,Ousmane Dieng,"Injury/Illness - Right Wrist; Small, Non-displaced fracture"
4471,01/04/2023,OKC,Chet Holmgren,Injury/Illness - Right Foot; Surgery
4472,01/04/2023,OKC,Eugene Omoruyi,G League - Two-Way
4473,01/04/2023,OKC,Aleksej Pokusevski,Injury/Illness - Left Tibial Plateau; Non-displaced fracture
4474,01/04/2023,OKC,Jeremiah Robinson-Earl,Injury/Illness - Right Ankle; Sprain
4475,01/04/2023,ORL,Bol Bol,Health and Safety Protocols
4476,01/04/2023,ORL,Kevon Harris,League Suspension
4477,01/04/2023,ORL,Jonathan Isaac,Injury/Illness - Left Knee; Injury recovery
4478,01/04/2023,ORL,Chuma Okeke,Injury/Illness - Left Knee; Surgery
4479,01/04/2023,ORL,Admiral Schofield,League Suspension
4480,01/04/2023,ORL,Jalen Suggs,Injury/Illness - Right Ankle; Soreness
4481,01/04/2023,ORL,Franz Wagner,League Suspension
4482,01/04/2023,ORL,Moritz Wagner,League Suspension
4483,01/04/2023,CLE,Mamadi Diakite,G League - Two-Way
4484,01/04/2023,CLE,Darius Garland,Injury/Illness - Right Thumb; Sprain
4485,01/04/2023,CLE,Isaiah Mobley,G League - Two-Way
4486,01/04/2023,CLE,Ricky Rubio,Injury/Illness - Left Knee; ACL Surgery
4487,01/04/2023,CLE,Dean Wade,Injury/Illness - Left Shoulder; Sprain
4488,01/04/2023,CLE,Dylan Windler,Injury/Illness - Right Ankle; Sprain
4489,01/04/2023,PHX,Devin Booker,Injury/Illness - Left Groin; Strain
4490,01/04/2023,PHX,Jae Crowder,Not With Team
4491,01/04/2023,PHX,Cameron Johnson,Injury/Illness - Right Meniscus; Tear
4492,01/04/2023,MIL,George Hill,Injury/Illness - Non-covid; Illness
4493,01/04/2023,MIL,Jrue Holiday,Injury/Illness - Non-covid; Illness
4494,01/04/2023,MIL,Joe Ingles,Injury/Illness - Left Knee; Injury Management
4495,01/04/2023,MIL,Khris Middleton,Injury/Illness - Right Knee; Soreness
4496,01/04/2023,TOR,Dalano Banton,G League - On Assignment
4497,01/04/2023,TOR,Ron Harper Jr.,G League - Two-Way
4498,01/04/2023,TOR,Otto Porter Jr.,Injury/Illness - Left Foot; Second toe - dislocation
4499,01/04/2023,NYK,RJ Barrett,Injury/Illness - Right Index Finger; Lacerated
4500,01/04/2023,NYK,DaQuan Jeffries,G League - Two-Way
4501,01/04/2023,NYK,Trevor Keels,G League - Two-Way
4502,01/04/2023,NYK,Derrick Rose,Injury/Illness - Left Knee; Contused
4503,01/04/2023,NYK,Obi Toppin,Injury/Illness - Right Fibula Head; Non displaced fracture
4504,01/04/2023,SAS,Dominick Barlow,G League - Two-Way
4505,01/04/2023,SAS,Charles Bassey,G League - Two-Way
4506,01/04/2023,SAS,Keita Bates-Diop,"Injury/Illness - "" ""; Non-Covid Illness"
4507,01/04/2023,SAS,Devin Vassell,Injury/Illness - Left Knee; Soreness
4508,01/04/2023,SAS,Blake Wesley,G League - On Assignment
4509,01/04/2023,BKN,David Duke Jr.,G League - Two-Way
4510,01/04/2023,BKN,Kessler Edwards,G League - On Assignment
4511,01/04/2023,BKN,Markieff Morris,Injury/Illness - N/A; Non-Covid Illness
4512,01/04/2023,BKN,Day'Ron Sharpe,G League - On Assignment
4513,01/04/2023,BKN,Alondes Williams,G League - Two-Way
4514,01/04/2023,CHI,Lonzo Ball,Injury/Illness - Left Knee; Surgery
4515,01/04/2023,CHI,Tony Bradley,Personal Reasons
4516,01/04/2023,CHI,Andre Drummond,Injury/Illness - Left Acromioclavicular; Sprain
4517,01/04/2023,CHI,Javonte Green,Injury/Illness - Right Knee; Soreness
4518,01/04/2023,CHI,Carlik Jones,G League - Two-Way
4519,01/04/2023,CHI,Marko Simonovic,G League - On Assignment
4520,01/04/2023,CHI,Dalen Terry,Injury/Illness - Right Knee; Soreness
4521,01/04/2023,HOU,Darius Days,G League - Two-Way
4522,01/04/2023,HOU,Trevor Hudgins,G League - Two-Way
4523,01/04/2023,HOU,Jae'Sean Tate,Injury/Illness - Right Ankle; Soreness
4524,01/04/2023,NOP,Brandon Ingram,Injury/Illness - Left Great Toe; Contusion
4525,01/04/2023,NOP,E.J. Liddell,Injury/Illness - Right Knee; ACL Injury Recovery
4526,01/04/2023,NOP,Larry Nance Jr.,Injury/Illness - Right Shoulder; Soreness
4527,01/04/2023,NOP,Dereon Seabron,G League - Two-Way
4528,01/04/2023,NOP,Zion Williamson,Injury/Illness - Right Hamstring; Strain
4529,01/04/2023,MIN,Bryn Forbes,Injury/Illness - Right Shoulder; Soreness
4530,01/04/2023,MIN,Jordan McLaughlin,Injury/Illness - Left Calf; Strain
4531,01/04/2023,MIN,Naz Reid,Injury/Illness - Back; Spasms
4532,01/04/2023,MIN,Karl-Anthony Towns,Injury/Illness - Right Calf; Strain
4533,01/04/2023,POR,Nassir Little,Injury/Illness - Right Femoral Head Impaction; Fracture
4534,01/04/2023,POR,Gary Payton II,Injury/Illness - Right Ankle; Sprain
4535,01/04/2023,POR,Justise Winslow,Injury/Illness - Left Ankle; Sprain
4536,01/04/2023,ATL,Clint Capela,Injury/Illness - Right Calf; Strain
4537,01/04/2023,ATL,Jarrett Culver,G League - Two-Way
4538,01/04/2023,ATL,Tyrese Martin,G League - On Assignment
4539,01/04/2023,SAC,Keon Ellis,G League - Two-Way
4540,01/04/2023,SAC,Chima Moneke,G League - On Assignment
4541,01/04/2023,SAC,Neemias Queta,G League - Two-Way
4542,01/04/2023,DET,Marvin Bagley III,Injury/Illness - Right Hand; Metacarpal Fracture
4543,01/04/2023,DET,Buddy Boeheim,G League - Two-Way
4544,01/04/2023,DET,Cade Cunningham,Injury/Illness - Left Tibia; Stress Fracture
4545,01/04/2023,DET,Isaiah Livers,Injury/Illness - Right Shoulder; Sprain
4546,01/04/2023,DET,Jared Rhoden,G League - Two-Way
4547,01/04/2023,GSW,Stephen Curry,Injury/Illness - Left Shoulder; Subluxation
4548,01/04/2023,GSW,JaMychal Green,Injury/Illness - Right Lower Leg; Infection
4549,01/04/2023,GSW,Andre Iguodala,Injury/Illness - Left Hip; Injury Management
4550,01/04/2023,GSW,Jonathan Kuminga,Injury/Illness - Right Foot; Sprain
4551,01/04/2023,GSW,Andrew Wiggins,Injury/Illness - Non-covid; Illness
4552,01/04/2023,GSW,James Wiseman,Injury/Illness - Left Ankle; Sprain
4553,01/04/2023,LAL,Anthony Davis,Injury/Illness - Right Foot; Stress Injury
4554,01/04/2023,LAL,LeBron James,Injury/Illness - Non-covid; Illness
4555,01/04/2023,LAL,Scotty Pippen Jr.,G League - Two-Way
4556,01/04/2023,LAL,Cole Swider,G League - Two-Way
4557,01/04/2023,LAL,Lonnie Walker IV,Injury/Illness - Left Knee; Soreness
4558,01/04/2023,MIA,Udonis Haslem,Injury/Illness - Right Achilles; Tendinosis
4559,01/04/2023,MIA,Nikola Jovic,Injury/Illness - Lower Back; Stress reaction
4560,01/04/2023,MIA,Duncan Robinson,Injury/Illness - Right 2nd Finger; Sprain
4561,01/04/2023,MIA,Omer Yurtseven,Injury/Illness - Left Ankle; Surgery
4562,01/05/2023,MEM,Desmond Bane,Injury/Illness - Right Big Toe; RTN from Injury Management (Right Big Toe)
4563,01/05/2023,MEM,Kennedy Chandler,Injury/Illness - Nasal; Fracture / Face Mask
4564,01/05/2023,MEM,Brandon Clarke,Injury/Illness - Left Hip; Soreness
4565,01/05/2023,MEM,Danny Green,Injury/Illness - Left Knee; Surgery Recovery
4566,01/05/2023,MEM,Jake LaRavia,G League - On Assignment
4567,01/05/2023,MEM,Kenneth Lofton Jr.,G League - Two-Way
4568,01/05/2023,ORL,Bol Bol,Health and Safety Protocols
4569,01/05/2023,ORL,R.J. Hampton,G League - On Assignment
4570,01/05/2023,ORL,Kevon Harris,G League - Two-Way
4571,01/05/2023,ORL,Jonathan Isaac,Injury/Illness - Left Knee; Injury recovery
4572,01/05/2023,ORL,Chuma Okeke,Injury/Illness - Left Knee; Surgery
4573,01/05/2023,ORL,Moritz Wagner,League Suspension
4574,01/05/2023,BOS,JD Davison,G League - Two-Way
4575,01/05/2023,BOS,Danilo Gallinari,Injury/Illness - Left Knee; ACL Repair
4576,01/05/2023,BOS,Mfiondu Kabengele,G League - Two-Way
4577,01/05/2023,DAL,Dorian Finney-Smith,Injury/Illness - Right Adductor; Strain
4578,01/05/2023,DAL,Josh Green,Injury/Illness - Right Elbow; Sprain
4579,01/05/2023,DAL,Maxi Kleber,Injury/Illness - Right Hamstring; Tear
4580,01/05/2023,HOU,Darius Days,G League - Two-Way
4581,01/05/2023,HOU,Trevor Hudgins,G League - Two-Way
4582,01/05/2023,UTA,Leandro Bolmaro,G League - On Assignment
4583,01/05/2023,UTA,Johnny Juzang,G League - Two-Way
4584,01/05/2023,UTA,Micah Potter,G League - Two-Way
4585,01/05/2023,UTA,Collin Sexton,Injury/Illness - Right Hamstring; Injury maintenance
4586,01/05/2023,DEN,Collin Gillespie,Injury/Illness - Right Lower Leg; Fracture
4587,01/05/2023,DEN,Jeff Green,Injury/Illness - Left Finger; Sprain/Hand Fracture
4588,01/05/2023,DEN,Peyton Watson,Injury/Illness - Left Adductor; Strain
4589,01/05/2023,DEN,Jack White,G League - Two-Way
4590,01/05/2023,LAC,Nicolas Batum,Injury/Illness - Left Ankle; Sprain
4591,01/05/2023,LAC,Moussa Diabate,G League - Two-Way
4592,01/05/2023,LAC,John Wall,Injury/Illness - Left Knee; Injury Management
4593,01/06/2023,CHI,Lonzo Ball,Injury/Illness - Left Knee; Surgery
4594,01/06/2023,CHI,Tony Bradley,Injury/Illness - N/A; Health and Safety Protocols
4595,01/06/2023,CHI,Alex Caruso,Injury/Illness - Right Ankle; Sprain
4596,01/06/2023,CHI,Javonte Green,Injury/Illness - Right Knee; Soreness
4597,01/06/2023,CHI,Carlik Jones,G League - Two-Way
4598,01/06/2023,CHI,Marko Simonovic,G League - On Assignment
4599,01/06/2023,PHI,Julian Champagnie,G League - Two-Way
4600,01/06/2023,PHI,Joel Embiid,Injury/Illness - Left Foot; Soreness
4601,01/06/2023,PHI,Louis King,G League - Two-Way
4602,01/06/2023,PHI,Jaden Springer,G League - On Assignment
4603,01/06/2023,IND,Kendall Brown,Injury/Illness - Right Tibia; Stress Reaction
4604,01/06/2023,IND,Trevelin Queen,G League - Two-Way
4605,01/06/2023,IND,Jalen Smith,Injury/Illness - Right Hand; Soreness
4606,01/06/2023,IND,Daniel Theis,Injury/Illness - Right Knee; Surgery
4607,01/06/2023,POR,Nassir Little,Injury/Illness - Left Femoral Head Impaction; Fracture
4608,01/06/2023,POR,Gary Payton II,Injury/Illness - Right Ankle; Sprain
4609,01/06/2023,POR,Justise Winslow,Injury/Illness - Left Ankle; Sprain
4610,01/06/2023,BKN,David Duke Jr.,G League - Two-Way
4611,01/06/2023,BKN,Kessler Edwards,G League - On Assignment
4612,01/06/2023,BKN,Day'Ron Sharpe,G League - On Assignment
4613,01/06/2023,BKN,Alondes Williams,G League - Two-Way
4614,01/06/2023,NOP,Willy Hernangomez,Injury/Illness - Left Ankle; Sprain
4615,01/06/2023,NOP,Brandon Ingram,Injury/Illness - Left Great Toe; Contusion
4616,01/06/2023,NOP,E.J. Liddell,Injury/Illness - Right Knee; ACL Injury Recovery
4617,01/06/2023,NOP,Zion Williamson,Injury/Illness - Right Hamstring; Strain
4618,01/06/2023,NYK,RJ Barrett,Injury/Illness - Right Index Finger; lacerated
4619,01/06/2023,NYK,DaQuan Jeffries,G League - Two-Way
4620,01/06/2023,NYK,Trevor Keels,G League - Two-Way
4621,01/06/2023,TOR,Dalano Banton,G League - On Assignment
4622,01/06/2023,TOR,Ron Harper Jr.,G League - Two-Way
4623,01/06/2023,TOR,Otto Porter Jr.,Injury/Illness - Left Foot; Second toe; dislocation
4624,01/06/2023,CHA,James Bouknight,G League - On Assignment
4625,01/06/2023,CHA,Gordon Hayward,Injury/Illness - Left Hamstring; Soreness
4626,01/06/2023,CHA,Kai Jones,G League - On Assignment
4627,01/06/2023,CHA,Theo Maledon,G League - Two-Way
4628,01/06/2023,CHA,Kelly Oubre Jr.,Injury/Illness - Left Hand; Surgery
4629,01/06/2023,MIL,Sandro Mamukelashvili,G League - Two-Way
4630,01/06/2023,MIL,Khris Middleton,Injury/Illness - Right Knee; Soreness
4631,01/06/2023,DET,Marvin Bagley III,Injury/Illness - Right Hand; Metatarsal Fractures
4632,01/06/2023,DET,Buddy Boeheim,G League - Two-Way
4633,01/06/2023,DET,Cade Cunningham,Injury/Illness - Left Tibia; Stress Fracture
4634,01/06/2023,DET,Isaiah Livers,Injury/Illness - Right Shoulder; Sprain
4635,01/06/2023,DET,Jared Rhoden,G League - Two-Way
4636,01/06/2023,SAS,Dominick Barlow,G League - Two-Way
4637,01/06/2023,SAS,Charles Bassey,G League - Two-Way
4638,01/06/2023,SAS,Keita Bates-Diop,Injury/Illness - “”; Non-Covid Illness
4639,01/06/2023,SAS,Devin Vassell,Injury/Illness - Left Knee; Procedure
4640,01/06/2023,SAS,Blake Wesley,G League - On Assignment
4641,01/06/2023,OKC,Ousmane Dieng,"Injury/Illness - Right Wrist; Small, non-displaced fracture"
4642,01/06/2023,OKC,Chet Holmgren,Injury/Illness - Right Foot; Surgery
4643,01/06/2023,OKC,Aleksej Pokusevski,Injury/Illness - Left Tibial Plateau; Non-displaced fracture
4644,01/06/2023,OKC,Jeremiah Robinson-Earl,Injury/Illness - Right Ankle; Sprain
4645,01/06/2023,OKC,Jaylin Williams,Injury/Illness - Left Ankle; Sprain
4646,01/06/2023,WAS,Bradley Beal,Injury/Illness - Left Hamstring; Left hamstring strain
4647,01/06/2023,WAS,Johnny Davis,G League - On Assignment
4648,01/06/2023,WAS,Devon Dotson,G League - Two-Way
4649,01/06/2023,WAS,Taj Gibson,Injury/Illness - Left Groin; Left groin soreness
4650,01/06/2023,WAS,Isaiah Todd,G League - On Assignment
4651,01/06/2023,CLE,Mamadi Diakite,G League - Two-Way
4652,01/06/2023,CLE,Donovan Mitchell,Rest - Rest
4653,01/06/2023,CLE,Isaiah Mobley,G League - Two-Way
4654,01/06/2023,CLE,Ricky Rubio,Injury/Illness - Left Knee; ACL Surgery
4655,01/06/2023,CLE,Dean Wade,Injury/Illness - Left Shoulder; Sprain
4656,01/06/2023,CLE,Dylan Windler,Injury/Illness - Right Ankle; Sprain
4657,01/06/2023,DEN,Collin Gillespie,Injury/Illness - Right Lower Leg; Fracture
4658,01/06/2023,DEN,Jeff Green,Injury/Illness - Left Finger; Sprain/Hand Fracture
4659,01/06/2023,DEN,Peyton Watson,Injury/Illness - Left Adductor; Strain
4660,01/06/2023,DEN,Jack White,G League - Two-Way
4661,01/06/2023,LAC,Nicolas Batum,Injury/Illness - Left Ankle; Sprain
4662,01/06/2023,LAC,Moussa Diabate,G League - Two-Way
4663,01/06/2023,LAC,Paul George,Injury/Illness - Right Hamstring; Soreness
4664,01/06/2023,LAC,Kawhi Leonard,Injury/Illness - Right Knee; Injury Management
4665,01/06/2023,MIN,Bryn Forbes,Injury/Illness - Right Shoulder; Soreness
4666,01/06/2023,MIN,Jordan McLaughlin,Injury/Illness - Left Calf; Strain
4667,01/06/2023,MIN,Karl-Anthony Towns,Injury/Illness - Right Calf; Strain
4668,01/06/2023,MIA,Jamal Cain,G League - Two-Way
4669,01/06/2023,MIA,Udonis Haslem,Injury/Illness - Right Achilles; Tendinosis
4670,01/06/2023,MIA,Tyler Herro,Injury/Illness - Back; Spasms
4671,01/06/2023,MIA,Nikola Jovic,Injury/Illness - Lower Back; Stress Reaction
4672,01/06/2023,MIA,Caleb Martin,Injury/Illness - Left Quadriceps; Strain
4673,01/06/2023,MIA,Duncan Robinson,Injury/Illness - Right 2nd Finger; Surgery
4674,01/06/2023,MIA,Omer Yurtseven,Injury/Illness - Left Ankle; Surgery
4675,01/06/2023,PHX,Devin Booker,Injury/Illness - Left Groin; Strain
4676,01/06/2023,PHX,Jae Crowder,Not With Team
4677,01/06/2023,PHX,Cameron Johnson,Injury/Illness - Right Meniscus; Tear
4678,01/06/2023,PHX,Cameron Payne,Injury/Illness - Right Foot; Soreness
4679,01/06/2023,ATL,Clint Capela,Injury/Illness - Right Calf; Strain
4680,01/06/2023,ATL,Jarrett Culver,G League - Two-Way
4681,01/06/2023,ATL,Tyrese Martin,G League - On Assignment
4682,01/06/2023,LAL,Troy Brown Jr.,Injury/Illness - Left Quad; Strain
4683,01/06/2023,LAL,Anthony Davis,Injury/Illness - Right Foot; Stress Injury
4684,01/06/2023,LAL,Damian Jones,Injury/Illness - Right Great Toe; Soreness
4685,01/06/2023,LAL,Austin Reaves,Injury/Illness - Left Hamstring; Strain
4686,01/06/2023,LAL,Lonnie Walker IV,Injury/Illness - Left Knee; Tendonitis
4687,01/07/2023,BOS,JD Davison,G League - Two-Way
4688,01/07/2023,BOS,Danilo Gallinari,Injury/Illness - Left Knee; ACL Repair
4689,01/07/2023,BOS,Mfiondu Kabengele,G League - Two-Way
4690,01/07/2023,SAS,Dominick Barlow,G League - Two-Way
4691,01/07/2023,SAS,Keldon Johnson,Injury/Illness - Left Hamstring; Tightness
4692,01/07/2023,SAS,Jakob Poeltl,Injury/Illness - Left Achilles; Bursitis
4693,01/07/2023,SAS,Devin Vassell,Injury/Illness - Left Knee; Procedure
4694,01/07/2023,DAL,Dorian Finney-Smith,Injury/Illness - Right Adductor; Strain
4695,01/07/2023,DAL,Josh Green,Injury/Illness - Right Elbow; Sprain
4696,01/07/2023,DAL,Maxi Kleber,Injury/Illness - Right Hamstring; Tear
4697,01/07/2023,NOP,Brandon Ingram,Injury/Illness - Left Great Toe; Contusion
4698,01/07/2023,NOP,E.J. Liddell,Injury/Illness - Right Knee; ACL Injury Recovery
4699,01/07/2023,NOP,CJ McCollum,Rest
4700,01/07/2023,NOP,Larry Nance Jr.,Injury/Illness - Right Shoulder; Soreness
4701,01/07/2023,NOP,Zion Williamson,Injury/Illness - Right Hamstring; Strain
4702,01/07/2023,CHI,Lonzo Ball,Injury/Illness - Left Knee; Surgery
4703,01/07/2023,CHI,Tony Bradley,Health and Safety Protocols
4704,01/07/2023,CHI,Alex Caruso,Injury/Illness - Right Ankle; Sprain
4705,01/07/2023,CHI,Javonte Green,Injury/Illness - Right Knee; Soreness
4706,01/07/2023,CHI,Carlik Jones,G League - Two-Way
4707,01/07/2023,CHI,Marko Simonovic,G League - On Assignment
4708,01/07/2023,UTA,Leandro Bolmaro,G League - On Assignment
4709,01/07/2023,UTA,Johnny Juzang,G League - Two-Way
4710,01/07/2023,UTA,Micah Potter,G League - Two-Way
4711,01/07/2023,UTA,Collin Sexton,Injury/Illness - Right Hamstring; Injury maintenance
4712,01/07/2023,GSW,Stephen Curry,Injury/Illness - Left Shoulder; Subluxation
4713,01/07/2023,GSW,JaMychal Green,Injury/Illness - Right Lower Leg; Infection
4714,01/07/2023,GSW,Jonathan Kuminga,Injury/Illness - Right Foot; Sprain
4715,01/07/2023,GSW,James Wiseman,Injury/Illness - Left Ankle; Sprain
4716,01/07/2023,ORL,Bol Bol,Health and Safety Protocols
4717,01/07/2023,ORL,R.J. Hampton,G League - On Assignment
4718,01/07/2023,ORL,Kevon Harris,G League - Two-Way
4719,01/07/2023,ORL,Jonathan Isaac,Injury/Illness - Left Knee; Injury Recovery
4720,01/07/2023,ORL,Chuma Okeke,Injury/Illness - Left Knee; Surgery
4721,01/07/2023,ORL,Admiral Schofield,Coach's Decision
4722,01/07/2023,LAL,Troy Brown Jr.,Injury/Illness - Left Quad; Strain
4723,01/07/2023,LAL,Anthony Davis,Injury/Illness - Right Foot; Stress injury
4724,01/07/2023,LAL,Damian Jones,Injury/Illness - Right Great Toe; Soreness
4725,01/07/2023,LAL,Austin Reaves,Injury/Illness - Left Hamstring; Strain
4726,01/07/2023,LAL,Lonnie Walker IV,Injury/Illness - Left Knee; Tendinitis
4727,01/07/2023,SAC,Keon Ellis,-
4728,01/07/2023,SAC,Malik Monk,Return to Competition Reconditioning
4729,01/07/2023,SAC,Neemias Queta,-
4730,01/08/2023,DET,Marvin Bagley III,Injury/Illness - Right Hand; Metacarpal Fractures
4731,01/08/2023,DET,Buddy Boeheim,G League - Two-Way
4732,01/08/2023,DET,Cade Cunningham,Injury/Illness - Left Tibia; Stress Fracture
4733,01/08/2023,DET,Jalen Duren,Injury/Illness - Right Ankle; Soreness
4734,01/08/2023,DET,Isaiah Livers,Injury/Illness - Right Shoulder; Sprain
4735,01/08/2023,DET,Rodney McGruder,Injury/Illness - Illness; Non-Covid
4736,01/08/2023,DET,Jared Rhoden,G League - Two-Way
4737,01/08/2023,PHI,Julian Champagnie,G League - Two-Way
4738,01/08/2023,PHI,Joel Embiid,Injury/Illness - Left Foot; Soreness
4739,01/08/2023,PHI,Louis King,G League - Two-Way
4740,01/08/2023,PHI,Jaden Springer,G League - On Assignment
4741,01/08/2023,PHI,P.J. Tucker,Injury/Illness - N/A; Non-Covid Illness
4742,01/08/2023,POR,Ibou Badji,Not With Team
4743,01/08/2023,POR,Nassir Little,Injury/Illness - Right Femoral Head Impaction; Fracture
4744,01/08/2023,POR,Gary Payton II,Injury/Illness - Right Ankle; Sprain
